"GEOID","NAME","variable","estimate","moe","source","year","quintile","county","county_short","acs_release","pce_estimate","cty_rate","eff_rate","pop_est","incidence_avg","est_PCE_cty_agg","est_taxable_spend","est_tax_rev","taxable_trans_total","percap_taxable_total","est_tax_spend_trans","est_tax_rev_trans"
"06115","Yuba County, California","B19013_001",42712,4502,"ACS",2007,"q1","Yuba","Yuba",NA,0.196359490048417,0.0700189026748164,0.0725,69719,0.293,2977837928,584726736.988915,40941924.4885898,NA,NA,NA,NA
"06001","Alameda County, California","B19013_001",70395,1589,"ACS",2008,"q4","Alameda","Alameda",NA,0.177127694378584,0.0911403072006907,0.0725,1484085,0.259,104472163575,18504913460.782,1686543497.53787,NA,NA,NA,NA
"06007","Butte County, California","B19013_001",40101,2475,"ACS",2008,"q1","Butte","Butte",NA,0.20801091795515,0.0752269202291416,0.0725,217801,0.293,8734037901,1816775241.24208,136670406.147197,NA,NA,NA,NA
"06013","Contra Costa County, California","B19013_001",78618,2217,"ACS",2008,"q5","Contra Costa","Contra Costa",NA,0.237948765781285,0.0820262764806217,0.0725,1027264,0.342,80761441152,19217085244.8363,1576305947.44461,NA,NA,NA,NA
"06017","El Dorado County, California","B19013_001",67660,4056,"ACS",2008,"q4","El Dorado","El Dorado",NA,0.177127694378584,0.0700189026748164,0.0725,177897,0.259,12036511020,2131999445.33502,149280261.665675,NA,NA,NA,NA
"06019","Fresno County, California","B19013_001",43737,1993,"ACS",2008,"q1","Fresno","Fresno",NA,0.20801091795515,0.0754077541720001,0.0725,906521,0.293,39648508977,8247322747.85876,621912086.347677,NA,NA,NA,NA
"06023","Humboldt County, California","B19013_001",39750,1969,"ACS",2008,"q1","Humboldt","Humboldt",NA,0.20801091795515,0.0835452816006332,0.0725,132931,0.293,5284007250,1099131198.55417,91827225.4992493,NA,NA,NA,NA
"06025","Imperial County, California","B19013_001",37936,4955,"ACS",2008,"q1","Imperial","Imperial",NA,0.20801091795515,0.0696572347890994,0.0725,168495,0.293,6392026320,1329611262.41668,92617043.8843893,NA,NA,NA,NA
"06029","Kern County, California","B19013_001",44733,1813,"ACS",2008,"q2","Kern","Kern",NA,0.119906882310661,0.0712485734862543,0.0725,812830,0.18,36360324390,4359853137.40919,310633316.649975,NA,NA,NA,NA
"06031","Kings County, California","B19013_001",50962,4570,"ACS",2008,"q2","Kings","Kings",NA,0.119906882310661,0.0694402340576692,0.0725,151106,0.18,7700663972,923362608.604551,64118515.6616,NA,NA,NA,NA
"06033","Lake County, California","B19013_001",40538,4406,"ACS",2008,"q1","Lake","Lake",NA,0.20801091795515,0.0717549085262581,0.0725,64178,0.293,2601647764,541171139.585602,38831685.6180158,NA,NA,NA,NA
"06037","Los Angeles County, California","B19013_001",55499,538,"ACS",2008,"q3","Los Angeles","Los Angeles",NA,0.135280937383058,0.0893457842980768,0.0725,9785474,0.2,543084021526,73468915509.7981,6564137877.75206,NA,NA,NA,NA
"06039","Madera County, California","B19013_001",47394,4630,"ACS",2008,"q2","Madera","Madera",NA,0.119906882310661,0.0717549085262581,0.0725,147958,0.18,7012321452,840825603.069488,60333364.2347869,NA,NA,NA,NA
"06041","Marin County, California","B19013_001",91982,6273,"ACS",2008,"q5","Marin","Marin",NA,0.237948765781285,0.0771075932348701,0.0725,249546,0.342,22953740172,5461814143.99169,421147343.339372,NA,NA,NA,NA
"06045","Mendocino County, California","B19013_001",43205,4085,"ACS",2008,"q1","Mendocino","Mendocino",NA,0.20801091795515,0.0772522603891569,0.0725,87715,0.293,3789726575,788304503.664775,60898304.7830563,NA,NA,NA,NA
"06047","Merced County, California","B19013_001",42303,3505,"ACS",2008,"q1","Merced","Merced",NA,0.20801091795515,0.0729122457605526,0.0725,250734,0.293,10606800402,2206330288.18707,160868496.201246,NA,NA,NA,NA
"06053","Monterey County, California","B19013_001",59375,2308,"ACS",2008,"q3","Monterey","Monterey",NA,0.135280937383058,0.0798562691663195,0.0725,409387,0.2,24307353125,3288321516.051,262593088.091169,NA,NA,NA,NA
"06055","Napa County, California","B19013_001",65158,4092,"ACS",2008,"q4","Napa","Napa",NA,0.177127694378584,0.0697295683662428,0.0725,133969,0.259,8729152102,1546174585.70723,107814086.480219,NA,NA,NA,NA
"06057","Nevada County, California","B19013_001",53195,6010,"ACS",2008,"q2","Nevada","Nevada",NA,0.119906882310661,0.0744312508805641,0.0725,98581,0.18,5244016295,628793644.719754,46801897.5222403,NA,NA,NA,NA
"06059","Orange County, California","B19013_001",75078,1295,"ACS",2008,"q5","Orange","Orange",NA,0.237948765781285,0.0709282390731906,0.0725,2974321,0.342,223306072038,53135404232.9088,3768800654.68238,NA,NA,NA,NA
"06061","Placer County, California","B19013_001",75183,2891,"ACS",2008,"q5","Placer","Placer",NA,0.237948765781285,0.0636122144135433,0.0725,333805,0.342,25096461315,5971671995.38201,379871279.377592,NA,NA,NA,NA
"06065","Riverside County, California","B19013_001",57792,1233,"ACS",2008,"q3","Riverside","Riverside",NA,0.135280937383058,0.0736904552801644,0.0725,2102741,0.2,121521607872,16439557025.2206,1211438441.79273,NA,NA,NA,NA
"06067","Sacramento County, California","B19013_001",56984,1294,"ACS",2008,"q3","Sacramento","Sacramento",NA,0.135280937383058,0.0736717483205584,0.0725,1394510,0.2,79464757840,10750066929.5129,791976225.260233,NA,NA,NA,NA
"06071","San Bernardino County, California","B19013_001",55021,1337,"ACS",2008,"q3","San Bernardino","San Bernardino",NA,0.135280937383058,0.0719400824837452,0.0725,2009594,0.2,110569871474,14957995859.327,1076079455.9115,NA,NA,NA,NA
"06073","San Diego County, California","B19013_001",63026,1279,"ACS",2008,"q4","San Diego","San Diego",NA,0.177127694378584,0.0722269802928782,0.0725,3032689,0.259,191138256914,33855878754.7182,2445307887.61511,NA,NA,NA,NA
"06075","San Francisco County, California","B19013_001",73798,2446,"ACS",2008,"q5","San Francisco","San Francisco",NA,0.237948765781285,0.0746482516119943,0.0725,795002,0.342,58669557596,13960348818.9022,1042115631.22462,NA,NA,NA,NA
"06077","San Joaquin County, California","B19013_001",54882,1979,"ACS",2008,"q3","San Joaquin","San Joaquin",NA,0.135280937383058,0.0727193562215035,0.0725,672492,0.2,36907705944,4992909056.76258,363081132.280289,NA,NA,NA,NA
"06079","San Luis Obispo County, California","B19013_001",60534,1861,"ACS",2008,"q3","San Luis Obispo","San Luis Obispo",NA,0.135280937383058,0.0739972494177037,0.0725,265505,0.2,16072079670,2174246003.45279,160888223.812941,NA,NA,NA,NA
"06081","San Mateo County, California","B19013_001",85153,2506,"ACS",2008,"q5","San Mateo","San Mateo",NA,0.237948765781285,0.0838242825410435,0.0725,707820,0.342,60272996460,14341885117.5967,1202198230.26862,NA,NA,NA,NA
"06083","Santa Barbara County, California","B19013_001",61543,3239,"ACS",2008,"q4","Santa Barbara","Santa Barbara",NA,0.177127694378584,0.075130475459617,0.0725,418309,0.259,25743990787,4559973732.20481,342592994.583912,NA,NA,NA,NA
"06085","Santa Clara County, California","B19013_001",88846,2082,"ACS",2008,"q5","Santa Clara","Santa Clara",NA,0.237948765781285,0.0798562691663195,0.0725,1747912,0.342,155294989552,36952251095.9159,2950868909.81688,NA,NA,NA,NA
"06087","Santa Cruz County, California","B19013_001",67466,2938,"ACS",2008,"q4","Santa Cruz","Santa Cruz",NA,0.177127694378584,0.0836754820394913,0.0725,258737,0.259,17455950442,3091932254.97828,258718921.868759,NA,NA,NA,NA
"06089","Shasta County, California","B19013_001",42065,3127,"ACS",2008,"q1","Shasta","Shasta",NA,0.20801091795515,0.0637982150404835,0.0725,176240,0.293,7413535600,1542096345.44918,98382994.2601106,NA,NA,NA,NA
"06095","Solano County, California","B19013_001",70635,2099,"ACS",2008,"q4","Solano","Solano",NA,0.177127694378584,0.075299253806285,0.0725,412908,0.259,29165756580,5166063217.82241,389000705.418123,NA,NA,NA,NA
"06097","Sonoma County, California","B19013_001",62238,1939,"ACS",2008,"q4","Sonoma","Sonoma",NA,0.177127694378584,0.0861926905240818,0.0725,474819,0.259,29551784922,5234439528.00565,451170426.304412,NA,NA,NA,NA
"06099","Stanislaus County, California","B19013_001",50359,2155,"ACS",2008,"q2","Stanislaus","Stanislaus",NA,0.119906882310661,0.0709158390313946,0.0725,509389,0.18,25652320651,3075889793.2948,218129305.459603,NA,NA,NA,NA
"06101","Sutter County, California","B19013_001",50021,3667,"ACS",2008,"q2","Sutter","Sutter",NA,0.119906882310661,0.0624962106519022,0.0725,92983,0.18,4651102643,557699217.229005,34854087.7603449,NA,NA,NA,NA
"06107","Tulare County, California","B19013_001",45117,2215,"ACS",2008,"q2","Tulare","Tulare",NA,0.119906882310661,0.0747446963815189,0.0725,427531,0.18,19288916127,2312873795.9404,172875049.646336,NA,NA,NA,NA
"06111","Ventura County, California","B19013_001",76860,2179,"ACS",2008,"q5","Ventura","Ventura",NA,0.237948765781285,0.06754640949246,0.0725,808970,0.342,62177434200,14795043727.337,999352082.065559,NA,NA,NA,NA
"06113","Yolo County, California","B19013_001",60001,4281,"ACS",2008,"q3","Yolo","Yolo",NA,0.135280937383058,0.0729122457605526,0.0725,196219,0.2,11773336219,1592707959.83223,116127914.192076,NA,NA,NA,NA
"06115","Yuba County, California","B19013_001",51844,4593,"ACS",2008,"q2","Yuba","Yuba",NA,0.119906882310661,0.0700189026748164,0.0725,70820,0.18,3671592080,440249159.429315,30825763.0467509,NA,NA,NA,NA
"06001","Alameda County, California","B19013_001",68405,1283,"ACS",2009,"q4","Alameda","Alameda",NA,0.182573127139237,0.0911403072006907,0.0725,1497799,0.259,102456940595,18705884041.5481,1704860018.0072,431301139886,11209.2,16789128550.8,1217211819.933
"06007","Butte County, California","B19013_001",41786,2372,"ACS",2009,"q1","Butte","Butte",NA,0.214405792969925,0.0752269202291416,0.0725,218887,0.293,9146412182,1961043756.7115,147523282.251992,431301139886,11209.2,2453548160.4,177882241.629
"06013","Contra Costa County, California","B19013_001",75139,2604,"ACS",2009,"q5","Contra Costa","Contra Costa",NA,0.245264019384557,0.0820262764806217,0.0725,1038390,0.342,78023586210,19136378360.6621,1569685862.24946,431301139886,11209.2,11639521188,843865286.13
"06017","El Dorado County, California","B19013_001",70449,4218,"ACS",2009,"q4","El Dorado","El Dorado",NA,0.182573127139237,0.0700189026748164,0.0725,179150,0.259,12620938350,2304244181.99102,161340649.117841,431301139886,11209.2,2008128180,145589293.05
"06019","Fresno County, California","B19013_001",45661,1436,"ACS",2009,"q2","Fresno","Fresno",NA,0.123593176921185,0.0754077541720001,0.0725,918560,0.18,41942368160,5183790528.49234,390898001.851692,431301139886,11209.2,10296322752,746483399.52
"06023","Humboldt County, California","B19013_001",35745,1736,"ACS",2009,"q1","Humboldt","Humboldt",NA,0.214405792969925,0.0835452816006332,0.0725,133484,0.293,4771385580,1023012708.84517,85467884.8414961,431301139886,11209.2,1496248852.8,108478041.828
"06025","Imperial County, California","B19013_001",38594,2713,"ACS",2009,"q1","Imperial","Imperial",NA,0.214405792969925,0.0696572347890994,0.0725,171670,0.293,6625431980,1420530997.4402,98950261.2138857,431301139886,11209.2,1924283364,139510543.89
"06029","Kern County, California","B19013_001",47368,1688,"ACS",2009,"q2","Kern","Kern",NA,0.123593176921185,0.0712485734862543,0.0725,825503,0.18,39102426104,4832793067.51922,344329612.015003,431301139886,11209.2,9253228227.6,670859046.501
"06031","Kings County, California","B19013_001",44506,4012,"ACS",2009,"q2","Kings","Kings",NA,0.123593176921185,0.0694402340576692,0.0725,151816,0.18,6756722896,835084848.292746,57988487.3234614,431301139886,11209.2,1701735907.2,123375853.272
"06033","Lake County, California","B19013_001",39343,7948,"ACS",2009,"q1","Lake","Lake",NA,0.214405792969925,0.0717549085262581,0.0725,64384,0.293,2533059712,543102676.191531,38970282.8504893,431301139886,11209.2,721693132.8,52322752.128
"06037","Los Angeles County, California","B19013_001",54467,639,"ACS",2009,"q3","Los Angeles","Los Angeles",NA,0.139439876226032,0.0893457842980768,0.0725,9801096,0.2,533836295832,74438067015.7776,6650727479.15745,431301139886,11209.2,109862445283.2,7965027283.032
"06039","Madera County, California","B19013_001",44135,7328,"ACS",2009,"q2","Madera","Madera",NA,0.123593176921185,0.0717549085262581,0.0725,149632,0.18,6604008320,816210368.682734,58567100.343013,431301139886,11209.2,1677255014.4,121600988.544
"06041","Marin County, California","B19013_001",89019,6815,"ACS",2009,"q5","Marin","Marin",NA,0.245264019384557,0.0771075932348701,0.0725,250760,0.342,22322404440,5474882635.28209,422155023.249985,431301139886,11209.2,2810818992,203784376.92
"06045","Mendocino County, California","B19013_001",41867,3315,"ACS",2009,"q1","Mendocino","Mendocino",NA,0.214405792969925,0.0772522603891569,0.0725,87677,0.293,3670772959,787034987.086955,60800231.7578182,431301139886,11209.2,982789028.4,71252204.559
"06047","Merced County, California","B19013_001",39535,2234,"ACS",2009,"q1","Merced","Merced",NA,0.214405792969925,0.0729122457605526,0.0725,253026,0.293,10003382910,2144783245.20035,156380963.077163,431301139886,11209.2,2836219039.2,205625880.342
"06053","Monterey County, California","B19013_001",58448,2195,"ACS",2009,"q3","Monterey","Monterey",NA,0.139439876226032,0.0798562691663195,0.0725,412233,0.2,24094194384,3359691482.67092,268292427.35596,431301139886,11209.2,4620802143.6,335008155.411
"06055","Napa County, California","B19013_001",68541,3737,"ACS",2009,"q4","Napa","Napa",NA,0.182573127139237,0.0697295683662428,0.0725,135225,0.259,9268456725,1692171128.03794,117994362.359904,431301139886,11209.2,1515764070,109892895.075
"06057","Nevada County, California","B19013_001",57884,3575,"ACS",2009,"q3","Nevada","Nevada",NA,0.139439876226032,0.0744312508805641,0.0725,98558,0.2,5704931272,795494910.4457,59209681.2535958,431301139886,11209.2,1104756333.6,80094834.186
"06059","Orange County, California","B19013_001",71865,981,"ACS",2009,"q5","Orange","Orange",NA,0.245264019384557,0.0709282390731906,0.0725,2990805,0.342,214934201325,52715626120.1792,3739026532.345,431301139886,11209.2,33524531406,2430528526.935
"06061","Placer County, California","B19013_001",70568,2869,"ACS",2009,"q5","Placer","Placer",NA,0.245264019384557,0.0636122144135433,0.0725,340995,0.342,24063335160,5901870301.13934,375431039.037,431301139886,11209.2,3822281154,277115383.665
"06065","Riverside County, California","B19013_001",55352,1152,"ACS",2009,"q3","Riverside","Riverside",NA,0.139439876226032,0.0736904552801644,0.0725,2140626,0.2,118487930352,16521942342.5616,1217509453.33599,431301139886,11209.2,23994704959.2,1739616109.542
"06067","Sacramento County, California","B19013_001",52504,1028,"ACS",2009,"q3","Sacramento","Sacramento",NA,0.139439876226032,0.0736717483205584,0.0725,1406168,0.2,73829444672,10294768626.9004,758433603.299384,431301139886,11209.2,15762018345.6,1142746330.056
"06071","San Bernardino County, California","B19013_001",52320,1111,"ACS",2009,"q2","San Bernardino","San Bernardino",NA,0.123593176921185,0.0719400824837452,0.0725,2019432,0.18,105656682240,13058445020.9937,939425611.919739,431301139886,11209.2,22636217174.4,1641125745.144
"06073","San Diego County, California","B19013_001",60231,1029,"ACS",2009,"q4","San Diego","San Diego",NA,0.182573127139237,0.0722269802928782,0.0725,3064436,0.259,184574044716,33698260532.5374,2433923599.38786,431301139886,11209.2,34349876011.2,2490366010.812
"06075","San Francisco County, California","B19013_001",70770,2198,"ACS",2009,"q5","San Francisco","San Francisco",NA,0.245264019384557,0.0746482516119943,0.0725,800239,0.342,56632914030,13890016124.4579,1036865418.55319,431301139886,11209.2,8970038998.8,650327827.413
"06077","San Joaquin County, California","B19013_001",52789,2069,"ACS",2009,"q3","San Joaquin","San Joaquin",NA,0.139439876226032,0.0727193562215035,0.0725,677833,0.2,35782126237,4989455253.59154,362829973.937175,431301139886,11209.2,7597965663.6,550852510.611
"06079","San Luis Obispo County, California","B19013_001",56661,3323,"ACS",2009,"q3","San Luis Obispo","San Luis Obispo",NA,0.139439876226032,0.0739972494177037,0.0725,267537,0.2,15158913957,2113757085.88515,156412210.292682,431301139886,11209.2,2998875740.4,217418491.179
"06081","San Mateo County, California","B19013_001",85213,2868,"ACS",2009,"q5","San Mateo","San Mateo",NA,0.245264019384557,0.0838242825410435,0.0725,713818,0.342,60826573234,14918569836.76,1250538413.10486,431301139886,11209.2,8001328725.6,580096332.606
"06083","Santa Barbara County, California","B19013_001",59051,2060,"ACS",2009,"q4","Santa Barbara","Santa Barbara",NA,0.182573127139237,0.075130475459617,0.0725,421197,0.259,24872104047,4540977814.39325,341165822.246938,431301139886,11209.2,4721281412.4,342292902.399
"06085","Santa Clara County, California","B19013_001",85215,1849,"ACS",2009,"q5","Santa Clara","Santa Clara",NA,0.245264019384557,0.0798562691663195,0.0725,1767204,0.342,150592288860,36934870054.1239,2949480924.66515,431301139886,11209.2,19808943076.8,1436148373.068
"06087","Santa Cruz County, California","B19013_001",61499,3351,"ACS",2009,"q4","Santa Cruz","Santa Cruz",NA,0.182573127139237,0.0836754820394913,0.0725,260892,0.259,16044597108,2929312267.69671,245111616.043718,431301139886,11209.2,2924390606.4,212018318.964
"06089","Shasta County, California","B19013_001",42889,2486,"ACS",2009,"q1","Shasta","Shasta",NA,0.214405792969925,0.0637982150404835,0.0725,176756,0.293,7580888084,1625386321.06628,103696746.035247,431301139886,11209.2,1981293355.2,143643768.252
"06095","Solano County, California","B19013_001",65783,3538,"ACS",2009,"q4","Solano","Solano",NA,0.182573127139237,0.075299253806285,0.0725,412832,0.259,27157327456,4958198198.38617,373348624.562145,431301139886,11209.2,4627516454.4,335494942.944
"06097","Sonoma County, California","B19013_001",62368,2725,"ACS",2009,"q4","Sonoma","Sonoma",NA,0.182573127139237,0.0861926905240818,0.0725,478622,0.259,29850696896,5449935079.58822,469744567.691285,431301139886,11209.2,5364969722.4,388960304.874
"06099","Stanislaus County, California","B19013_001",48716,1418,"ACS",2009,"q2","Stanislaus","Stanislaus",NA,0.123593176921185,0.0709158390313946,0.0725,511226,0.18,24904885816,3078073958.85879,218284197.393157,431301139886,11209.2,5730434479.2,415456499.742
"06101","Sutter County, California","B19013_001",50333,5231,"ACS",2009,"q2","Sutter","Sutter",NA,0.123593176921185,0.0624962106519022,0.0725,93918,0.18,4727174694,584246538.292888,36513194.729797,431301139886,11209.2,1052745645.6,76324059.306
"06107","Tulare County, California","B19013_001",39997,1696,"ACS",2009,"q1","Tulare","Tulare",NA,0.214405792969925,0.0747446963815189,0.0725,434933,0.293,17396015201,3729806433.68728,278783249.447792,431301139886,11209.2,4875250983.6,353455696.311
"06111","Ventura County, California","B19013_001",71723,2070,"ACS",2009,"q5","Ventura","Ventura",NA,0.245264019384557,0.06754640949246,0.0725,815284,0.342,58474614332,14341718943.0282,968731620.551551,431301139886,11209.2,9138681412.8,662554402.428
"06113","Yolo County, California","B19013_001",57634,3411,"ACS",2009,"q3","Yolo","Yolo",NA,0.139439876226032,0.0729122457605526,0.0725,198642,0.2,11448533028,1596382028.39396,116395798.78199,431301139886,11209.2,2226617906.4,161429798.214
"06115","Yuba County, California","B19013_001",45117,7030,"ACS",2009,"q2","Yuba","Yuba",NA,0.123593176921185,0.0700189026748164,0.0725,71609,0.18,3230783253,399302766.182029,27958741.5230845,431301139886,11209.2,802679602.8,58194271.203
